Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
NDCcond,0,,IMPPURDSL,,2021,,46.5748,46.5748,46.5748,46.5748,,,,,,,670.57,654.409,555.274,115.296,654.409,,,,,,,,,,,,,,140.143,674.939,815.082,,,0.0016954296806070232,0.00816531380507029,0.009860743485677314,
NDCcond,0,,IMPPURDSL,,2022,,47.1365,47.1365,47.1365,47.1365,,,,,,,691.549,642.745,572.647,118.902,642.745,,,,,,,,,,,,,,137.6439,662.9105,800.5544,,,0.00168335362573265,0.00810724297080726,0.00979059659653991,
NDCcond,0,,IMPPURDSL,,2023,,50.8471,50.8471,50.8471,50.8471,,,,,,,760.159,672.87,629.462,130.697,672.87,,,,,,,,,,,,,,144.0934,693.9819,838.0753,,,0.0018788832822989893,0.009049064849556504,0.010927948131855493,
NDCcond,0,,IMPPURDSL,,2024,,59.7924,59.7924,59.7924,59.7924,,,,,,,910.871,767.882,754.263,156.608,767.882,,,,,,,,,,,,,,164.4384,791.9762,956.4146,,,0.00217524298521709,0.010476510138427143,0.012651753123644232,
NDCcond,0,,IMPPURDSL,,2025,,50.821,50.821,50.821,50.821,,,,,,,788.915,633.4,653.273,135.641,633.4,,,,,,,,,,,,,,135.641,653.273,788.915,,,0.0018203062766262601,0.008766943197487978,0.010587262894144146,
NDCcond,0,,IMPPURDSL,,2026,,51.6344,51.6344,51.6344,51.6344,,,,,,,816.769,624.537,676.339,140.43,624.537,,,,,,,,,,,,,,133.7429,644.1324,777.8752,,,0.0018208452172476014,0.008769555176159122,0.010590400393406724,
NDCcond,0,,IMPPURDSL,,2027,,50.3422,50.3422,50.3422,50.3422,,,,,,,811.46,590.931,671.942,139.518,590.931,,,,,,,,,,,,,,126.5469,609.4712,736.0181,,,0.0017478454410380737,0.008417915690749619,0.010165761131787694,
NDCcond,0,,IMPPURDSL,,2028,,48.0984,48.0984,48.0984,48.0984,,,,,,,790.027,547.926,654.192,135.835,547.926,,,,,,,,,,,,,,117.3394,565.1156,682.455,,,0.0016441601633131735,0.007918404134119861,0.009562564297433036,
NDCcond,0,,IMPPURDSL,,2029,,46.1484,46.1484,46.1484,46.1484,,,,,,,772.4,510.191,639.594,132.806,510.191,,,,,,,,,,,,,,109.2598,526.1956,635.4554,,,0.0015531370533479313,0.0074799116041369875,0.009033048657484917,
NDCcond,0,,IMPPURDSL,,2030,,44.1073,44.1073,44.1073,44.1073,,,,,,,752.264,473.23,622.919,129.345,473.23,,,,,,,,,,,,,,101.3452,488.0733,589.4185,,,0.0014615086155985195,0.007038551821253347,0.008500060436851867,
NDCcond,0,,IMPPURDSL,,2031,,42.9556,42.9556,42.9556,42.9556,,,,,,,746.539,447.265,618.179,128.36,447.265,,,,,,,,,,,,,,95.7842,461.2947,557.0789,,,0.0014013321740043694,0.006748785618524828,0.008150117792529197,
NDCcond,0,,IMPPURDSL,,2032,,42.439,42.439,42.439,42.439,,,,,,,751.573,428.839,622.346,129.227,428.839,,,,,,,,,,,,,,91.8392,442.2897,534.1289,,,0.0013630892647194157,0.006564519423503366,0.00792760868822278,
NDCcond,0,,IMPPURDSL,,2033,,42.1608,42.1608,42.1608,42.1608,,,,,,,760.834,413.45,630.013,130.821,413.45,,,,,,,,,,,,,,88.5448,426.4176,514.9624,,,0.0013332394319852518,0.006420667738844104,0.007753907170829355,
NDCcond,0,,IMPPURDSL,,2034,,41.8583,41.8583,41.8583,41.8583,,,,,,,769.727,398.365,637.376,132.352,398.365,,,,,,,,,,,,,,85.3153,410.8583,496.1729,,,0.0013032293253905708,0.006276044899209233,0.007579264377908213,
NDCcond,0,,IMPPURDSL,,2035,,41.1932,41.1932,41.1932,41.1932,,,,,,,771.89,380.462,639.166,132.724,380.462,,,,,,,,,,,,,,81.481,392.3925,473.8735,,,0.001262697869238889,0.0060808410407307174,0.007343538909969606,
NDCcond,0,,IMPPURDSL,,2036,,40.4627,40.4627,40.4627,40.4627,,,,,,,772.607,362.681,639.76,132.847,362.681,,,,,,,,,,,,,,77.6729,374.0544,451.7273,,,0.0012211285563050584,0.00588066877823153,0.0071017973345365885,
NDCcond,0,,IMPPURDSL,,2037,,39.5544,39.5544,39.5544,39.5544,,,,,,,769.615,344.073,637.282,132.333,344.073,,,,,,,,,,,,,,73.688,354.8625,428.5504,,,0.0011752694419672372,0.005659798089031193,0.0068350675309984295,
