Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,0,,IMPPURDSL,,2021,,46.5755,46.5755,46.5755,46.5755,,,,,,,670.58,654.42,555.283,115.298,654.42,,,,,,,,,,,,,,140.1454,674.95,815.0942,,,0.001695459090641727,0.008165446150226458,0.009860890535850833,
BAU,0,,IMPPURDSL,,2022,,47.1538,47.1538,47.1538,47.1538,,,,,,,691.803,642.982,572.858,118.946,642.982,,,,,,,,,,,,,,137.6949,663.1547,800.8484,,,0.0016839765552000452,0.008110230200753177,0.009794192598465328,
BAU,0,,IMPPURDSL,,2023,,50.8833,50.8833,50.8833,50.8833,,,,,,,760.7,673.349,629.909,130.79,673.349,,,,,,,,,,,,,,144.196,694.4747,838.6718,,,0.0018802202383519499,0.009055490864133637,0.010935725478357127,
BAU,0,,IMPPURDSL,,2024,,59.8061,59.8061,59.8061,59.8061,,,,,,,911.081,768.058,754.436,156.644,768.058,,,,,,,,,,,,,,164.4762,792.1578,956.6351,,,0.002175743015531428,0.010478913061882155,0.012654669967144537,
BAU,0,,IMPPURDSL,,2025,,54.096,54.096,54.096,54.096,,,,,,,839.753,674.217,695.371,144.382,674.217,,,,,,,,,,,,,,144.382,695.371,839.753,,,0.001937610758044048,0.009331899616516239,0.011269510374560287,
BAU,0,,IMPPURDSL,,2026,,55.3545,55.3545,55.3545,55.3545,,,,,,,875.614,669.533,725.067,150.548,669.533,,,,,,,,,,,,,,143.379,690.54,833.9181,,,0.0019520373550252217,0.00940137277742695,0.011353397166239702,
BAU,0,,IMPPURDSL,,2027,,56.6668,56.6668,56.6668,56.6668,,,,,,,913.407,665.172,756.361,157.046,665.172,,,,,,,,,,,,,,142.4454,686.0417,828.4871,,,0.001967431694356752,0.009475495101915154,0.011442926796271907,
BAU,0,,IMPPURDSL,,2028,,57.9834,57.9834,57.9834,57.9834,,,,,,,952.388,660.533,788.638,163.751,660.533,,,,,,,,,,,,,,141.4543,681.2552,822.7086,,,0.0019820581654411266,0.009545751705193613,0.011527797766536655,
BAU,0,,IMPPURDSL,,2029,,59.31,59.31,59.31,59.31,,,,,,,992.689,655.699,822.007,170.682,655.699,,,,,,,,,,,,,,140.4205,676.2672,816.6877,,,0.0019960885693382194,0.00961319164654739,0.011609280215885611,
BAU,0,,IMPPURDSL,,2030,,60.6466,60.6466,60.6466,60.6466,,,,,,,1034.35,650.68,856.5,177.846,650.68,,,,,,,,,,,,,,139.347,671.0902,810.4403,,,0.002009536211293319,0.009677854801191635,0.011687436209705273,
BAU,0,,IMPPURDSL,,2031,,62.0361,62.0361,62.0361,62.0361,,,,,,,1078.14,645.936,892.768,185.376,645.936,,,,,,,,,,,,,,138.3304,666.1972,804.5247,,,0.0020237874188862104,0.009746529466512409,0.011770273216586715,
BAU,0,,IMPPURDSL,,2032,,63.4389,63.4389,63.4389,63.4389,,,,,,,1123.47,641.04,930.3,193.171,641.04,,,,,,,,,,,,,,137.283,661.1468,798.4292,,,0.002037571996216845,0.009812825051796236,0.011850386499990883,
BAU,0,,IMPPURDSL,,2033,,64.8671,64.8671,64.8671,64.8671,,,,,,,1170.59,636.12,969.315,201.276,636.12,,,,,,,,,,,,,,136.2315,656.0705,792.3014,,,0.0020512692909568308,0.009878604964147839,0.011929864063778871,
BAU,0,,IMPPURDSL,,2034,,66.3132,66.3132,66.3132,66.3132,,,,,,,1219.43,631.103,1009.75,209.676,631.103,,,,,,,,,,,,,,135.159,650.8939,786.0555,,,0.002064614905937147,0.009942696833543346,0.012007351126246856,
BAU,0,,IMPPURDSL,,2035,,67.7847,67.7847,67.7847,67.7847,,,,,,,1270.17,626.061,1051.77,218.402,626.061,,,,,,,,,,,,,,134.0799,645.6955,779.7742,,,0.002077813658701605,0.010006236535437345,0.012084031166715588,
BAU,0,,IMPPURDSL,,2036,,69.2731,69.2731,69.2731,69.2731,,,,,,,1322.72,620.918,1095.28,227.438,620.918,,,,,,,,,,,,,,132.9783,640.3875,773.367,,,0.002090608268074626,0.010067804957204936,0.01215843160926349,
BAU,0,,IMPPURDSL,,2037,,70.7751,70.7751,70.7751,70.7751,,,,,,,1377.08,615.652,1140.29,236.785,615.652,,,,,,,,,,,,,,131.8507,634.9561,766.8097,,,0.0021029234946401292,0.010127088420732703,0.012230056321131107,
BAU,0,,IMPPURDSL,,2038,,72.2907,72.2907,72.2907,72.2907,,,,,,,1433.29,610.271,1186.84,246.454,610.271,,,,,,,,,,,,,,130.6998,629.4066,760.1043,,,0.0021147781159350453,0.010184063797367252,0.012298807590010877,
BAU,0,,IMPPURDSL,,2039,,74.1948,74.1948,74.1948,74.1948,,,,,,,1498.99,607.852,1241.24,257.753,607.852,,,,,,,,,,,,,,130.1828,626.9105,757.0918,,,0.002136939935628033,0.010290686532063407,0.012427601595741137,
BAU,0,,IMPPURDSL,,2040,,75.2432,75.2432,75.2432,75.2432,,,,,,,1549.06,598.243,1282.7,266.361,598.243,,,,,,,,,,,,,,128.1242,617.0006,745.1243,,,0.002133628842224428,0.010274798922970231,0.012408419754904707,
BAU,0,,IMPPURDSL,,2041,,75.8854,75.8854,75.8854,75.8854,,,,,,,1591.97,585.537,1318.23,273.741,585.537,,,,,,,,,,,,,,125.4039,603.8964,729.2998,,,0.002118593992346906,0.01020232321256758,0.012320909465503902,
BAU,0,,IMPPURDSL,,2042,,76.5389,76.5389,76.5389,76.5389,,,,,,,1636.19,573.143,1354.85,281.342,573.143,,,,,,,,,,,,,,122.7486,591.1166,713.8643,,,0.0021037886494558325,0.010131150172086765,0.012234923866159831,
BAU,0,,IMPPURDSL,,2043,,76.8857,76.8857,76.8857,76.8857,,,,,,,1674.82,558.74,1386.84,287.983,558.74,,,,,,,,,,,,,,119.6629,576.2607,695.9223,,,0.0020806260849655094,0.010019672965673554,0.012100277376171283,
BAU,0,,IMPPURDSL,,2044,,78.2332,78.2332,78.2332,78.2332,,,,,,,1736.56,551.748,1437.96,298.601,551.748,,,,,,,,,,,,,,118.1666,569.0496,687.2158,,,0.002084385750013612,0.010037686856673535,0.012122065626182225,
